index,cycle,phase_index,step_id,operator_name,identity_split,access_recursion,contradiction_lock,temporal_feedback,false_signal,utterance_instability,silence_gain
18,3,4,PX-004,lagged temporal recursion,0.3375733286980029,0.12597518635008473,0.08176913103216306,0.142604513463241,0.07850437455837825,0.047106474889405496,0.05119963292041641
19,3,5,PX-005,false signal injection,0.3375733286980029,0.12597518635008473,0.08176913103216306,0.142604513463241,0.08326501715462456,0.047106474889405496,0.05119963292041641
20,3,6,PX-006,signal to unstable utterance,0.3375733286980029,0.12597518635008473,0.08176913103216306,0.142604513463241,0.08326501715462456,0.05206395877796386,0.05119963292041641
21,3,7,PX-007,silence feedback reset,0.33498676240290337,0.1253690368189734,0.08176913103216306,0.142604513463241,0.08201857289496095,0.05206395877796386,0.05346286824620559
22,4,1,PX-001,amplify identity fracture,0.39381987489547365,0.12516795917004522,0.08176913103216306,0.142604513463241,0.08201857289496095,0.05206395877796386,0.05346286824620559
23,4,2,PX-002,fracture to access recursion,0.39381987489547365,0.1489653529129736,0.08176913103216306,0.14643618010037915,0.08201857289496095,0.05206395877796386,0.05346286824620559
24,4,3,PX-003,negation to lock formation,0.39675830235909165,0.1489653529129736,0.09694898733643982,0.14643618010037915,0.08201857289496095,0.05206395877796386,0.05346286824620559
25,4,4,PX-004,lagged temporal recursion,0.39675830235909165,0.1489653529129736,0.09694898733643982,0.16651967304985646,0.08813305157925583,0.05206395877796386,0.05346286824620559
26,4,5,PX-005,false signal injection,0.39675830235909165,0.1489653529129736,0.09694898733643982,0.16651967304985646,0.09411099639317759,0.05206395877796386,0.05346286824620559
27,4,6,PX-006,signal to unstable utterance,0.39675830235909165,0.1489653529129736,0.09694898733643982,0.16651967304985646,0.09411099639317759,0.05814920341012214,0.05346286824620559
28,4,7,PX-007,silence feedback reset,0.3931716712201166,0.14820208190704712,0.09694898733643982,0.16651967304985646,0.09261079560638684,0.05814920341012214,0.05693128495250444
29,5,1,PX-001,amplify identity fracture,0.4469248984980263,0.147948961858379,0.09694898733643982,0.16651967304985646,0.09261079560638684,0.05814920341012214,0.05693128495250444
30,5,2,PX-002,fracture to access recursion,0.4469248984980263,0.17440445868007817,0.09694898733643982,0.17088055360712348,0.09261079560638684,0.05814920341012214,0.05693128495250444
31,5,3,PX-003,negation to lock formation,0.4500739066674726,0.17440445868007817,0.11387271496744669,0.17088055360712348,0.09261079560638684,0.05814920341012214,0.05693128495250444
32,5,4,PX-004,lagged temporal recursion,0.4500739066674726,0.17440445868007817,0.11387271496744669,0.1930991050491907,0.099619437338375,0.05814920341012214,0.05693128495250444
33,5,5,PX-005,false signal injection,0.4500739066674726,0.17440445868007817,0.11387271496744669,0.1930991050491907,0.10686176278336665,0.05814920341012214,0.05693128495250444
34,5,6,PX-006,signal to unstable utterance,0.4500739066674726,0.17440445868007817,0.11387271496744669,0.1930991050491907,0.10686176278336665,0.06545972837526198,0.05693128495250444
35,5,7,PX-007,silence feedback reset,0.44537850576794097,0.17343685220482674,0.11387271496744669,0.1930991050491907,0.10501726117458486,0.06545972837526198,0.061645115840018826
36,6,1,PX-001,amplify identity fracture,0.4945471598980016,0.1731161061594739,0.11387271496744669,0.1930991050491907,0.10501726117458486,0.06545972837526198,0.061645115840018826
37,6,2,PX-002,fracture to access recursion,0.4945471598980016,0.20155917796517717,0.11387271496744669,0.19797825348176024,0.10501726117458486,0.06545972837526198,0.061645115840018826
38,6,3,PX-003,negation to lock formation,0.49788954093119286,0.20155917796517717,0.13225293313286363,0.19797825348176024,0.10501726117458486,0.06545972837526198,0.061645115840018826
39,6,4,PX-004,lagged temporal recursion,0.49788954093119286,0.20155917796517717,0.13225293313286363,0.22139685019181382,0.11294311554866444,0.06545972837526198,0.061645115840018826
40,6,5,PX-005,false signal injection,0.49788954093119286,0.20155917796517717,0.13225293313286363,0.22139685019181382,0.12142703475227269,0.06545972837526198,0.061645115840018826
41,6,6,PX-006,signal to unstable utterance,0.49788954093119286,0.20155917796517717,0.13225293313286363,0.22139685019181382,0.12142703475227269,0.07405296415468485,0.061645115840018826
42,6,7,PX-007,silence feedback reset,0.49194022271056836,0.2003324884173106,0.13225293313286363,0.22139685019181382,0.11912790756008465,0.07405296415468485,0.06762224376375961
43,7,1,PX-001,amplify identity fracture,0.536994513804396,0.19992608044634394,0.13225293313286363,0.22139685019181382,0.11912790756008465,0.07405296415468485,0.06762224376375961
44,7,2,PX-002,fracture to access recursion,0.536994513804396,0.22977021095192743,0.13225293313286363,0.2267638444911917,0.11912790756008465,0.07405296415468485,0.06762224376375961
45,7,3,PX-003,negation to lock formation,0.5405091487809445,0.22977021095192743,0.15181828644957632,0.2267638444911917,0.11912790756008465,0.07405296415468485,0.06762224376375961
46,7,4,PX-004,lagged temporal recursion,0.5405091487809445,0.22977021095192743,0.15181828644957632,0.2506438191160054,0.12795931337615854,0.07405296415468485,0.06762224376375961
47,7,5,PX-005,false signal injection,0.5405091487809445,0.22977021095192743,0.15181828644957632,0.2506438191160054,0.1376156405104231,0.07405296415468485,0.06762224376375961
48,7,6,PX-006,signal to unstable utterance,0.5405091487809445,0.22977021095192743,0.15181828644957632,0.2506438191160054,0.1376156405104231,0.08394592406022892,0.06762224376375961
49,7,7,PX-007,silence feedback reset,0.5331350407219579,0.22822216408466472,0.15181828644957632,0.2506438191160054,0.13473111954668593,0.08394592406022892,0.0748596638184842
50,8,1,PX-001,amplify identity fracture,0.574523494751591,0.22770962505028558,0.15181828644957632,0.2506438191160054,0.13473111954668593,0.08394592406022892,0.0748596638184842
51,8,2,PX-002,fracture to access recursion,0.574523494751591,0.2584449323130866,0.15181828644957632,0.25645383833941415,0.13473111954668593,0.08394592406022892,0.0748596638184842
52,8,3,PX-003,negation to lock formation,0.5781891466078966,0.2584449323130866,0.17230807394008169,0.25645383833941415,0.13473111954668593,0.08394592406022892,0.0748596638184842
53,8,4,PX-004,lagged temporal recursion,0.5781891466078966,0.2584449323130866,0.17230807394008169,0.28021279272632915,0.14442949592472623,0.08394592406022892,0.0748596638184842
54,8,5,PX-005,false signal injection,0.5781891466078966,0.2584449323130866,0.17230807394008169,0.28021279272632915,0.1551609973355879,0.08394592406022892,0.0748596638184842
55,8,6,PX-006,signal to unstable utterance,0.5781891466078966,0.2584449323130866,0.17230807394008169,0.28021279272632915,0.1551609973355879,0.09511632968109375,0.0748596638184842
56,8,7,PX-007,silence feedback reset,0.5692046351822194,0.2565065698287534,0.17230807394008169,0.28021279272632915,0.15154052645052832,0.09511632968109375,0.0833344292893471
57,9,1,PX-001,amplify identity fracture,0.6073565285428143,0.255865294970584,0.17230807394008169,0.28021279272632915,0.15154052645052832,0.09511632968109375,0.0833344292893471
58,9,2,PX-002,fracture to access recursion,0.6073565285428143,0.2870522134758178,0.17230807394008169,0.2864112880587137,0.15154052645052832,0.09511632968109375,0.0833344292893471
59,9,3,PX-003,negation to lock formation,0.6111547470200192,0.2870522134758178,0.1934690758060383,0.2864112880587137,0.15154052645052832,0.09511632968109375,0.0833344292893471
60,9,4,PX-004,lagged temporal recursion,0.6111547470200192,0.2870522134758178,0.1934690758060383,0.3095914127295767,0.16204755713292726,0.09511632968109375,0.0833344292893471
61,9,5,PX-005,false signal injection,0.6111547470200192,0.2870522134758178,0.1934690758060383,0.3095914127295767,0.1737431249220578,0.09511632968109375,0.0833344292893471
62,9,6,PX-006,signal to unstable utterance,0.6111547470200192,0.2870522134758178,0.1934690758060383,0.3095914127295767,0.1737431249220578,0.10750489757670735,0.0833344292893471
63,9,7,PX-007,silence feedback reset,0.600370401406726,0.2846494728395083,0.1934690758060383,0.3095914127295767,0.16921864001649042,0.10750489757670735,0.09300439755523882
64,10,1,PX-001,amplify identity fracture,0.6356969984618754,0.28385526325743266,0.1934690758060383,0.3095914127295767,0.16921864001649042,0.10750489757670735,0.09300439755523882
65,10,2,PX-002,fracture to access recursion,0.6356969984618754,0.31511912380136053,0.1934690758060383,0.31611824120214443,0.16921864001649042,0.10750489757670735,0.09300439755523882
66,10,3,PX-003,negation to lock formation,0.6396142425742481,0.31511912380136053,0.21505417720050277,0.31611824120214443,0.16921864001649042,0.10750489757670735,0.09300439755523882
67,10,4,PX-004,lagged temporal recursion,0.6396142425742481,0.31511912380136053,0.21505417720050277,0.33836143493919063,0.18046281493988053,0.10750489757670735,0.09300439755523882
68,10,5,PX-005,false signal injection,0.6396142425742481,0.31511912380136053,0.21505417720050277,0.33836143493919063,0.19300817894766564,0.10750489757670735,0.09300439755523882
69,10,6,PX-006,signal to unstable utterance,0.6396142425742481,0.31511912380136053,0.21505417720050277,0.33836143493919063,0.19300817894766564,0.12101857684634011,0.09300439755523882
70,10,7,PX-007,silence feedback reset,0.6268473216725277,0.31217502562661814,0.21505417720050277,0.33836143493919063,0.18739810271368237,0.12101857684634011,0.10380900259865711
71,11,1,PX-001,amplify identity fracture,0.6597418922177667,0.31120282828522283,0.21505417720050277,0.33836143493919063,0.18739810271368237,0.12101857684634011,0.10380900259865711
72,11,2,PX-002,fracture to access recursion,0.6597418922177667,0.34222913259256793,0.21505417720050277,0.3451543947055072,0.18739810271368237,0.12101857684634011,0.10380900259865711
73,11,3,PX-003,negation to lock formation,0.6637709300011545,0.34222913259256793,0.23682244103740313,0.3451543947055072,0.18739810271368237,0.12101857684634011,0.10380900259865711
74,11,4,PX-004,lagged temporal recursion,0.6637709300011545,0.34222913259256793,0.23682244103740313,0.36618285286826147,0.199300537953461,0.12101857684634011,0.10380900259865711
75,11,5,PX-005,false signal injection,0.6637709300011545,0.34222913259256793,0.23682244103740313,0.36618285286826147,0.21258607441684882,0.12101857684634011,0.10380900259865711
76,11,6,PX-006,signal to unstable utterance,0.6637709300011545,0.34222913259256793,0.23682244103740313,0.36618285286826147,0.21258607441684882,0.13553457216965015,0.10380900259865711
77,11,7,PX-007,silence feedback reset,0.6488550920519036,0.3386664181492071,0.23682244103740313,0.36618285286826147,0.20570090910304237,0.13553457216965015,0.11567021117535832
78,12,1,PX-001,amplify identity fracture,0.6796918363299097,0.33749120966604745,0.23682244103740313,0.36618285286826147,0.20570090910304237,0.13553457216965015,0.11567021117535832
79,12,2,PX-002,fracture to access recursion,0.6796918363299097,0.36802138302139953,0.23682244103740313,0.37318060076036447,0.20570090910304237,0.13553457216965015,0.11567021117535832
80,12,3,PX-003,negation to lock formation,0.683832464978517,0.36802138302139953,0.25854031325108884,0.37318060076036447,0.20570090910304237,0.13553457216965015,0.11567021117535832
81,12,4,PX-004,lagged temporal recursion,0.683832464978517,0.36802138302139953,0.25854031325108884,0.3927817584312522,0.21818035684875645,0.13553457216965015,0.11567021117535832
82,12,5,PX-005,false signal injection,0.683832464978517,0.36802138302139953,0.25854031325108884,0.3927817584312522,0.23210644426786373,0.13553457216965015,0.11567021117535832
83,12,6,PX-006,signal to unstable utterance,0.683832464978517,0.36802138302139953,0.25854031325108884,0.3927817584312522,0.23210644426786373,0.15090500509222582,0.11567021117535832
84,12,7,PX-007,silence feedback reset,0.6666262995399427,0.363765422285451,0.25854031325108884,0.3927817584312522,0.22375565969987934,0.15090500509222582,0.12849376368682539
85,13,1,PX-001,amplify identity fracture,0.6957584229385005,0.36236317463919343,0.25854031325108884,0.3927817584312522,0.22375565969987934,0.15090500509222582,0.12849376368682539
86,13,2,PX-002,fracture to access recursion,0.6957584229385005,0.39219058850766675,0.25854031325108884,0.3999261168166553,0.22375565969987934,0.15090500509222582,0.12849376368682539
87,13,3,PX-003,negation to lock formation,0.7000175564901268,0.39219058850766675,0.2799836625068,0.3999261168166553,0.22375565969987934,0.15090500509222582,0.12849376368682539
88,13,4,PX-004,lagged temporal recursion,0.7000175564901268,0.39219058850766675,0.2799836625068,0.4179410153530169,0.23673263360976196,0.15090500509222582,0.12849376368682539
89,13,5,PX-005,false signal injection,0.7000175564901268,0.39219058850766675,0.2799836625068,0.4179410153530169,0.2512129370128292,0.15090500509222582,0.12849376368682539
90,13,6,PX-006,signal to unstable utterance,0.7000175564901268,0.39219058850766675,0.2799836625068,0.4179410153530169,0.2512129370128292,0.16696206634568825,0.12873646305634112
91,13,7,PX-007,silence feedback reset,0.6803829432531111,0.38716503264282276,0.2799836625068,0.4179410153530169,0.2411980867487336,0.16696206634568825,0.14237850485360715
92,14,1,PX-001,amplify identity fracture,0.7081365253836356,0.3855113132884443,0.2799836625068,0.4179410153530169,0.2411980867487336,0.16696206634568825,0.14237850485360715
93,14,2,PX-002,fracture to access recursion,0.7081365253836356,0.4144757696028385,0.2799836625068,0.4251784957214911,0.2411980867487336,0.16696206634568825,0.14237850485360715
94,14,3,PX-003,negation to lock formation,0.7125281664584,0.4144757696028385,0.30093803827539234,0.4251784957214911,0.2411980867487336,0.16696206634568825,0.14237850485360715
95,14,4,PX-004,lagged temporal recursion,0.7125281664584,0.4144757696028385,0.30093803827539234,0.4414894170505721,0.25459820732226,0.16696206634568825,0.14237850485360715
96,14,5,PX-005,false signal injection,0.7125281664584,0.4144757696028385,0.30093803827539234,0.4414894170505721,0.2695621894308675,0.16696206634568825,0.14237850485360715
97,14,6,PX-006,signal to unstable utterance,0.7125281664584,0.4144757696028385,0.30093803827539234,0.4414894170505721,0.2695621894308675,0.1835223929967301,0.14318543724765823
98,14,7,PX-007,silence feedback reset,0.6903288873415686,0.40860251959262583,0.30093803827539234,0.4414894170505721,0.25767843035701754,0.1835223929967301,0.15744788533558826
99,15,1,PX-001,amplify identity fracture,0.7170029745649139,0.40667251151304623,0.30093803827539234,0.4414894170505721,0.25767843035701754,0.1835223929967301,0.15744788533558826
100,15,2,PX-002,fracture to access recursion,0.7170029745649139,0.4346549115467885,0.30093803827539234,0.44877219809146696,0.25767843035701754,0.1835223929967301,0.15744788533558826
101,15,3,PX-003,negation to lock formation,0.7215478916012875,0.4346549115467885,0.32119892634109404,0.44877219809146696,0.25767843035701754,0.1835223929967301,0.15744788533558826
102,15,4,PX-004,lagged temporal recursion,0.7215478916012875,0.4346549115467885,0.32119892634109404,0.4632924402674117,0.27143490921553887,0.1835223929967301,0.15744788533558826
103,15,5,PX-005,false signal injection,0.7215478916012875,0.4346549115467885,0.32119892634109404,0.4632924402674117,0.28682909940085705,0.1835223929967301,0.15744788533558826
104,15,6,PX-006,signal to unstable utterance,0.7215478916012875,0.4346549115467885,0.32119892634109404,0.4632924402674117,0.28682909940085705,0.20039121977912444,0.15880915364113932
105,15,7,PX-007,silence feedback reset,0.6966995155409261,0.42786796576724306,0.32119892634109404,0.4632924402674117,0.2728953331903626,0.20039121977912444,0.17349512603747097
106,16,1,PX-001,amplify identity fracture,0.7225714265927123,0.42564097556779756,0.32119892634109404,0.4632924402674117,0.2728953331903626,0.20039121977912444,0.17349512603747097
107,16,2,PX-002,fracture to access recursion,0.7225714265927123,0.45256085575025723,0.32119892634109404,0.47057922524301804,0.2728953331903626,0.20039121977912444,0.17349512603747097
108,16,3,PX-003,negation to lock formation,0.7272957045002254,0.45256085575025723,0.340576159801496,0.47057922524301804,0.2728953331903626,0.20039121977912444,0.17349512603747097
109,16,4,PX-004,lagged temporal recursion,0.7272957045002254,0.45256085575025723,0.340576159801496,0.48325056662458654,0.2869502828796081,0.20039121977912444,0.17349512603747097
110,16,5,PX-005,false signal injection,0.7272957045002254,0.45256085575025723,0.340576159801496,0.48325056662458654,0.3027366297759837,0.20039121977912444,0.17349512603747097
111,16,6,PX-006,signal to unstable utterance,0.7272957045002254,0.45256085575025723,0.340576159801496,0.48325056662458654,0.3027366297759837,0.2173683442804706,0.17539173468382974
112,16,7,PX-007,silence feedback reset,0.6997692643683153,0.44480954745269224,0.340576159801496,0.48325056662458654,0.2866049899275732,0.2173683442804706,0.19030732918325985
113,17,1,PX-001,amplify identity fracture,0.7250896858043224,0.4422700319435642,0.340576159801496,0.48325056662458654,0.2866049899275732,0.2173683442804706,0.19030732918325985
114,17,2,PX-002,fracture to access recursion,0.7250896858043224,0.46808259600241603,0.340576159801496,0.4905070091123008,0.2866049899275732,0.2173683442804706,0.19030732918325985
115,17,3,PX-003,negation to lock formation,0.7300229254340844,0.46808259600241603,0.358898111494689,0.4905070091123008,0.2866049899275732,0.2173683442804706,0.19030732918325985
116,17,4,PX-004,lagged temporal recursion,0.7300229254340844,0.46808259600241603,0.358898111494689,0.5012977109827179,0.30090992135060524,0.2173683442804706,0.19030732918325985
117,17,5,PX-005,false signal injection,0.7300229254340844,0.46808259600241603,0.358898111494689,0.5012977109827179,0.31706337201296547,0.2173683442804706,0.19030732918325985
118,17,6,PX-006,signal to unstable utterance,0.7300229254340844,0.46808259600241603,0.358898111494689,0.5012977109827179,0.31706337201296547,0.23425407992674052,0.19271224855505673
119,17,7,PX-007,silence feedback reset,0.6998454190450394,0.45933404904442765,0.358898111494689,0.5012977109827179,0.2986270183942552,0.23425407992674052,0.2076686425454715
120,18,1,PX-001,amplify identity fracture,0.7248347595394392,0.45647237069122854,0.358898111494689,0.5012977109827179,0.2986270183942552,0.23425407992674052,0.2076686425454715
121,18,2,PX-002,fracture to access recursion,0.7248347595394392,0.481165012521508,0.358898111494689,0.5084964537769031,0.2986270183942552,0.23425407992674052,0.2076686425454715
122,18,3,PX-003,negation to lock formation,0.7300080780712495,0.481165012521508,0.3760154097335344,0.5084964537769031,0.2986270183942552,0.23425407992674052,0.2076686425454715
123,18,4,PX-004,lagged temporal recursion,0.7300080780712495,0.481165012521508,0.3760154097335344,0.5173995118020009,0.31314261992521225,0.23425407992674052,0.2076686425454715
124,18,5,PX-005,false signal injection,0.7300080780712495,0.481165012521508,0.3760154097335344,0.5173995118020009,0.3296481959821972,0.23425407992674052,0.2076686425454715
125,18,6,PX-006,signal to unstable utterance,0.7300080780712495,0.481165012521508,0.3760154097335344,0.5173995118020009,0.3296481959821972,0.25085496113709804,0.2105481319330409
126,18,7,PX-007,silence feedback reset,0.6972600048000346,0.47140566378408133,0.3760154097335344,0.5173995118020009,0.308846774108453,0.25085496113709804,0.22536386763736854
127,19,1,PX-001,amplify identity fracture,0.7221062161458658,0.4682185296755851,0.3760154097335344,0.5173995118020009,0.308846774108453,0.25085496113709804,0.22536386763736854
128,19,2,PX-002,fracture to access recursion,0.7221062161458658,0.4918069067860649,0.3760154097335344,0.5245198994014241,0.308846774108453,0.25085496113709804,0.22536386763736854
129,19,3,PX-003,negation to lock formation,0.7275502103451714,0.4918069067860649,0.3918039564471256,0.5245198994014241,0.308846774108453,0.25085496113709804,0.22536386763736854
130,19,4,PX-004,lagged temporal recursion,0.7275502103451714,0.4918069067860649,0.3918039564471256,0.531551336200369,0.3235421109381269,0.25085496113709804,0.22536386763736854
131,19,5,PX-005,false signal injection,0.7275502103451714,0.4918069067860649,0.3918039564471256,0.531551336200369,0.3403917593808301,0.25085496113709804,0.22536386763736854
132,19,6,PX-006,signal to unstable utterance,0.7275502103451714,0.4918069067860649,0.3918039564471256,0.531551336200369,0.3403917593808301,0.2669889666858612,0.22867896841172894
133,19,7,PX-007,silence feedback reset,0.6923605412859346,0.4810430212152916,0.3918039564471256,0.531551336200369,0.3172141303140152,0.2669889666858612,0.24318228742601503
134,20,1,PX-001,amplify identity fracture,0.7172184738495179,0.47753358694780795,0.3918039564471256,0.531551336200369,0.3172141303140152,0.2669889666858612,0.24318228742601503
135,20,2,PX-002,fracture to access recursion,0.7172184738495179,0.5000573575510018,0.3918039564471256,0.5385788722294073,0.3172141303140152,0.2669889666858612,0.24318228742601503
136,20,3,PX-003,negation to lock formation,0.7229613011892506,0.5000573575510018,0.40616708014205194,0.5385788722294073,0.3172141303140152,0.2669889666858612,0.24318228742601503
137,20,4,PX-004,lagged temporal recursion,0.7229613011892506,0.5000573575510018,0.40616708014205194,0.5437759359166561,0.33206543132678173,0.2669889666858612,0.24318228742601503
138,20,5,PX-005,false signal injection,0.7229613011892506,0.5000573575510018,0.40616708014205194,0.5437759359166561,0.3492549142465251,0.2669889666858612,0.24318228742601503
139,20,6,PX-006,signal to unstable utterance,0.7229613011892506,0.5000573575510018,0.40616708014205194,0.5437759359166561,0.3492549142465251,0.28249005095704105,0.24689039303315016
140,20,7,PX-007,silence feedback reset,0.68550042679722,0.4883145435830141,0.40616708014205194,0.5437759359166561,0.3237390427264919,0.28249005095704105,0.2609214898755112
141,21,1,PX-001,amplify identity fracture,0.7104926472676572,0.48449219083582734,0.40616708014205194,0.5437759359166561,0.3237390427264919,0.28249005095704105,0.2609214898755112
142,21,2,PX-002,fracture to access recursion,0.7104926472676572,0.5060105641062532,0.40616708014205194,0.5507015617974259,0.3237390427264919,0.28249005095704105,0.2609214898755112
143,21,3,PX-003,negation to lock formation,0.7165583578528731,0.5060105641062532,0.4190367206890218,0.5507015617974259,0.3237390427264919,0.28249005095704105,0.2609214898755112
144,21,4,PX-004,lagged temporal recursion,0.7165583578528731,0.5060105641062532,0.4190367206890218,0.5541207572921302,0.3387282520773518,0.28249005095704105,0.2609214898755112
145,21,5,PX-005,false signal injection,0.7165583578528731,0.5060105641062532,0.4190367206890218,0.5541207572921302,0.356254305892048,0.28249005095704105,0.2609214898755112
146,21,6,PX-006,signal to unstable utterance,0.7165583578528731,0.5060105641062532,0.4190367206890218,0.5541207572921302,0.356254305892048,0.2972118156837302,0.26497790204779154
147,21,7,PX-007,silence feedback reset,0.6770296466102191,0.4933323742473187,0.4190367206890218,0.5541207572921302,0.32848447011754567,0.2972118156837302,0.2783909787717477
148,22,1,PX-001,amplify identity fracture,0.7022485252796767,0.48921219577152364,0.4190367206890218,0.5541207572921302,0.32848447011754567,0.2972118156837302,0.2783909787717477
149,22,2,PX-002,fracture to access recursion,0.7022485252796767,0.5097994623081205,0.4190367206890218,0.5609400272377348,0.32848447011754567,0.2972118156837302,0.2783909787717477
150,22,3,PX-003,negation to lock formation,0.7086557441700227,0.5097994623081205,0.4303736125145529,0.5609400272377348,0.32848447011754567,0.2972118156837302,0.2783909787717477
151,22,4,PX-004,lagged temporal recursion,0.7086557441700227,0.5097994623081205,0.4303736125145529,0.5626549574586455,0.34359773179349895,0.2972118156837302,0.2783909787717477
152,22,5,PX-005,false signal injection,0.7086557441700227,0.5097994623081205,0.4303736125145529,0.5626549574586455,0.36145567581319576,0.2972118156837302,0.2783909787717477
153,22,6,PX-006,signal to unstable utterance,0.7086557441700227,0.5097994623081205,0.4303736125145529,0.5626549574586455,0.36145567581319576,0.31103021167095035,0.2827503693005385
154,22,7,PX-007,silence feedback reset,0.6672863727943882,0.49624522761285383,0.4303736125145529,0.5626549574586455,0.33155739622250857,0.31103021167095035,0.2954153914626172
155,23,1,PX-001,amplify identity fracture,0.6927971604215244,0.4918472732675526,0.4303736125145529,0.5626549574586455,0.33155739622250857,0.31103021167095035,0.2954153914626172
156,23,2,PX-002,fracture to access recursion,0.6927971604215244,0.5115884817064765,0.4303736125145529,0.569367178047513,0.33155739622250857,0.31103021167095035,0.2954153914626172
157,23,3,PX-003,negation to lock formation,0.6995581803642897,0.5115884817064765,0.44016650054682693,0.569367178047513,0.33155739622250857,0.31103021167095035,0.2954153914626172
158,23,4,PX-004,lagged temporal recursion,0.6995581803642897,0.5115884817064765,0.44016650054682693,0.569466210529122,0.34678361528368407,0.31103021167095035,0.2954153914626172
159,23,5,PX-005,false signal injection,0.6995581803642897,0.5115884817064765,0.44016650054682693,0.569466210529122,0.3649655280045011,0.31103021167095035,0.2954153914626172
160,23,6,PX-006,signal to unstable utterance,0.6995581803642897,0.5115884817064765,0.44016650054682693,0.569466210529122,0.3649655280045011,0.3238452240356103,0.3000331043841312
161,23,7,PX-007,silence feedback reset,0.6565898636524177,0.49723057378533986,0.44016650054682693,0.569466210529122,0.3330987779548529,0.3238452240356103,0.3118371815227518
162,24,1,PX-001,amplify identity fracture,0.68243443138164,0.492578924364455,0.44016650054682693,0.569466210529122,0.3330987779548529,0.3238452240356103,0.3118371815227518
163,24,2,PX-002,fracture to access recursion,0.68243443138164,0.5115658529858725,0.44016650054682693,0.5760736020866194,0.3330987779548529,0.3238452240356103,0.3118371815227518
164,24,3,PX-003,negation to lock formation,0.6895547354472138,0.5115658529858725,0.4484304829741023,0.5760736020866194,0.3330987779548529,0.3238452240356103,0.3118371815227518
165,24,4,PX-004,lagged temporal recursion,0.6895547354472138,0.5115658529858725,0.4484304829741023,0.5746574035114271,0.3484283669412154,0.3238452240356103,0.3118371815227518
166,24,5,PX-005,false signal injection,0.6895547354472138,0.5115658529858725,0.4484304829741023,0.5746574035114271,0.3669218836916331,0.3238452240356103,0.3118371815227518
167,24,6,PX-006,signal to unstable utterance,0.6895547354472138,0.5115658529858725,0.4484304829741023,0.5746574035114271,0.3669218836916331,0.3355815583372263,0.31667032952507074
168,24,7,PX-007,silence feedback reset,0.6452349027141245,0.49648658992884787,0.4484304829741023,0.5746574035114271,0.33327322893409056,0.3355815583372263,0.3275186690478762
169,25,1,PX-001,amplify identity fracture,0.6714358125253826,0.4916083311148394,0.4484304829741023,0.5746574035114271,0.33327322893409056,0.3355815583372263,0.3275186690478762
