index,cycle,phase_index,step_id,operator_name,identity_split,access_recursion,contradiction_lock,temporal_feedback,false_signal,utterance_instability,silence_gain
18,3,4,PX-004,lagged temporal recursion,0.3388530151302412,0.12612833949508287,0.08196729348250098,0.1428050652280386,0.08061861650649528,0.04967305868544271,0.051222172274935474
19,3,5,PX-005,false signal injection,0.3388530151302412,0.12612833949508287,0.08196729348250098,0.1428050652280386,0.08675883651645905,0.04967305868544271,0.051222172274935474
20,3,6,PX-006,signal to unstable utterance,0.3388530151302412,0.12612833949508287,0.08196729348250098,0.1428050652280386,0.08675883651645905,0.05622946987879576,0.051222172274935474
21,3,7,PX-007,silence feedback reset,0.33728497272115826,0.12552253769361454,0.08196729348250098,0.1428050652280386,0.08546241233399508,0.05622946987879576,0.05336731740362102
22,4,1,PX-001,amplify identity fracture,0.39601175508429903,0.12532157366030244,0.08196729348250098,0.1428050652280386,0.08546241233399508,0.05622946987879576,0.05336731740362102
23,4,2,PX-002,fracture to access recursion,0.39601175508429903,0.14929665065201167,0.08196729348250098,0.1466443552095583,0.08546241233399508,0.05622946987879576,0.05336731740362102
24,4,3,PX-003,negation to lock formation,0.39895203179916305,0.14929665065201167,0.09736205098741309,0.1466443552095583,0.08546241233399508,0.05622946987879576,0.05336731740362102
25,4,4,PX-004,lagged temporal recursion,0.39895203179916305,0.14929665065201167,0.09736205098741309,0.16694689244630423,0.09156958066544224,0.05622946987879576,0.05336731740362102
26,4,5,PX-005,false signal injection,0.39895203179916305,0.14929665065201167,0.09736205098741309,0.16694689244630423,0.09918747484386765,0.05622946987879576,0.05336731740362102
27,4,6,PX-006,signal to unstable utterance,0.39895203179916305,0.14929665065201167,0.09736205098741309,0.16694689244630423,0.09918747484386765,0.06417603026275939,0.05336731740362102
28,4,7,PX-007,silence feedback reset,0.3966404362130381,0.14853538745178393,0.09736205098741309,0.16694689244630423,0.09761400969736089,0.06417603026275939,0.05665552419019685
29,5,1,PX-001,amplify identity fracture,0.4502221220937478,0.14828292694467768,0.09736205098741309,0.16694689244630423,0.09761400969736089,0.06417603026275939,0.05665552419019685
30,5,2,PX-002,fracture to access recursion,0.4502221220937478,0.174997582646412,0.09736205098741309,0.17132036084744356,0.09761400969736089,0.06417603026275939,0.05665552419019685
31,5,3,PX-003,negation to lock formation,0.45337212814329314,0.174997582646412,0.11459195344642434,0.17132036084744356,0.09761400969736089,0.06417603026275939,0.05665552419019685
32,5,4,PX-004,lagged temporal recursion,0.45337212814329314,0.174997582646412,0.11459195344642434,0.19385269683692657,0.10461120800968199,0.06417603026275939,0.05665552419019685
33,5,5,PX-005,false signal injection,0.45337212814329314,0.174997582646412,0.11459195344642434,0.19385269683692657,0.11374933415026747,0.06417603026275939,0.05665552419019685
34,5,6,PX-006,signal to unstable utterance,0.45337212814329314,0.174997582646412,0.11459195344642434,0.19385269683692657,0.11374933415026747,0.07362501222098525,0.05665552419019685
35,5,7,PX-007,silence feedback reset,0.45024488024885523,0.17403448535245936,0.11459195344642434,0.19385269683692657,0.11180172189753082,0.07362501222098525,0.061149879227417804
36,6,1,PX-001,amplify identity fracture,0.49915581246089535,0.1737152197196381,0.11459195344642434,0.19385269683692657,0.11180172189753082,0.07362501222098525,0.061149879227417804
37,6,2,PX-002,fracture to access recursion,0.49915581246089535,0.20250990616362363,0.11459195344642434,0.19875028127845495,0.11180172189753082,0.07362501222098525,0.061149879227417804
38,6,3,PX-003,negation to lock formation,0.5024959327477562,0.20250990616362363,0.1333796166537354,0.19875028127845495,0.11180172189753082,0.07362501222098525,0.061149879227417804
39,6,4,PX-004,lagged temporal recursion,0.5024959327477562,0.20250990616362363,0.1333796166537354,0.22258777996291312,0.11970980521311925,0.07362501222098525,0.061149879227417804
40,6,5,PX-005,false signal injection,0.5024959327477562,0.20250990616362363,0.1333796166537354,0.22258777996291312,0.1303200256265945,0.07362501222098525,0.061149879227417804
41,6,6,PX-006,signal to unstable utterance,0.5024959327477562,0.20250990616362363,0.1333796166537354,0.22258777996291312,0.1303200256265945,0.08462950110671022,0.061149879227417804
42,6,7,PX-007,silence feedback reset,0.4984506640842394,0.20129073179203152,0.1333796166537354,0.22258777996291312,0.12787914673931552,0.08462950110671022,0.0668924407857544
43,7,1,PX-001,amplify identity fracture,0.5431361250287918,0.20088678694131792,0.1333796166537354,0.22258777996291312,0.12787914673931552,0.08462950110671022,0.0668924407857544
44,7,2,PX-002,fracture to access recursion,0.5431361250287918,0.23118628311760125,0.1333796166537354,0.22797959121093042,0.12787914673931552,0.08462950110671022,0.0668924407857544
45,7,3,PX-003,negation to lock formation,0.5466416900798224,0.23118628311760125,0.1534621248507155,0.22797959121093042,0.12787914673931552,0.08462950110671022,0.0668924407857544
46,7,4,PX-004,lagged temporal recursion,0.5466416900798224,0.23118628311760125,0.1534621248507155,0.25239405446179813,0.1366838714647214,0.08462950110671022,0.0668924407857544
47,7,5,PX-005,false signal injection,0.5466416900798224,0.23118628311760125,0.1534621248507155,0.25239405446179813,0.14866241844250097,0.08462950110671022,0.0668924407857544
48,7,6,PX-006,signal to unstable utterance,0.5466416900798224,0.23118628311760125,0.1534621248507155,0.25239405446179813,0.14866241844250097,0.09718529473875095,0.0668924407857544
49,7,7,PX-007,silence feedback reset,0.5415525053667742,0.2296485759044279,0.1534621248507155,0.25239405446179813,0.14558612114168107,0.09718529473875095,0.07390419306683187
50,8,1,PX-001,amplify identity fracture,0.5824332162895014,0.22913941612369298,0.1534621248507155,0.25239405446179813,0.14558612114168107,0.09718529473875095,0.07390419306683187
51,8,2,PX-002,fracture to access recursion,0.5824332162895014,0.26044535630617915,0.1534621248507155,0.25823536936766756,0.14558612114168107,0.09718529473875095,0.07390419306683187
52,8,3,PX-003,negation to lock formation,0.5860782665148448,0.26044535630617915,0.1745852576181241,0.25823536936766756,0.14558612114168107,0.09718529473875095,0.07390419306683187
53,8,4,PX-004,lagged temporal recursion,0.5860782665148448,0.26044535630617915,0.1745852576181241,0.2826546479074309,0.15524628330551787,0.09718529473875095,0.07390419306683187
54,8,5,PX-005,false signal injection,0.5860782665148448,0.26044535630617915,0.1745852576181241,0.2826546479074309,0.16846013069531932,0.09718529473875095,0.07390419306683187
55,8,6,PX-006,signal to unstable utterance,0.5860782665148448,0.26044535630617915,0.1745852576181241,0.2826546479074309,0.16846013069531932,0.11123506322874743,0.07390419306683187
56,8,7,PX-007,silence feedback reset,0.5798030484083443,0.2585189352909973,0.1745852576181241,0.2826546479074309,0.1645835641450913,0.11123506322874743,0.08218490914962434
57,9,1,PX-001,amplify identity fracture,0.6172790281827918,0.2578815446346868,0.1745852576181241,0.2826546479074309,0.1645835641450913,0.11123506322874743,0.08218490914962434
58,9,2,PX-002,fracture to access recursion,0.6172790281827918,0.2897658634832073,0.1745852576181241,0.28889051376837394,0.1645835641450913,0.11123506322874743,0.08218490914962434
59,9,3,PX-003,negation to lock formation,0.6210392648871267,0.2897658634832073,0.19650016493639283,0.28889051376837394,0.1645835641450913,0.11123506322874743,0.08218490914962434
60,9,4,PX-004,lagged temporal recursion,0.6210392648871267,0.2897658634832073,0.19650016493639283,0.3128663539970511,0.17503851191929676,0.11123506322874743,0.08218490914962434
61,9,5,PX-005,false signal injection,0.6210392648871267,0.2897658634832073,0.19650016493639283,0.3128663539970511,0.18934484582890543,0.11123506322874743,0.08218490914962434
62,9,6,PX-006,signal to unstable utterance,0.6210392648871267,0.2897658634832073,0.19650016493639283,0.3128663539970511,0.18934484582890543,0.12667398979583486,0.08218490914962434
63,9,7,PX-007,silence feedback reset,0.613427304753589,0.28737408236972917,0.19650016493639283,0.3128663539970511,0.18448252937457302,0.12667398979583486,0.09171316933560308
64,10,1,PX-001,amplify identity fracture,0.6478806410346452,0.28658340273335803,0.19650016493639283,0.3128663539970511,0.18448252937457302,0.12667398979583486,0.09171316933560308
65,10,2,PX-002,fracture to access recursion,0.6478806410346452,0.31868259128504933,0.19650016493639283,0.319435679923072,0.18448252937457302,0.12667398979583486,0.09171316933560308
66,10,3,PX-003,negation to lock formation,0.6517356785591558,0.31868259128504933,0.2189619756117964,0.319435679923072,0.18448252937457302,0.12667398979583486,0.09171316933560308
67,10,4,PX-004,lagged temporal recursion,0.6517356785591558,0.31868259128504933,0.2189619756117964,0.3426183093555528,0.19565897805599702,0.12667398979583486,0.09171316933560308
68,10,5,PX-005,false signal injection,0.6517356785591558,0.31868259128504933,0.2189619756117964,0.3426183093555528,0.21091913218917518,0.12667398979583486,0.09171316933560308
69,10,6,PX-006,signal to unstable utterance,0.6517356785591558,0.31868259128504933,0.2189619756117964,0.3426183093555528,0.21091913218917518,0.1433563704116139,0.09171316933560308
70,10,7,PX-007,silence feedback reset,0.6426353617545633,0.31574427339405303,0.2189619756117964,0.3426183093555528,0.20486890145623363,0.1433563704116139,0.10244668977673534
71,11,1,PX-001,amplify identity fracture,0.674431721050083,0.31477386472529756,0.2189619756117964,0.3426183093555528,0.20486890145623363,0.1433563704116139,0.10244668977673534
72,11,2,PX-002,fracture to access recursion,0.674431721050083,0.3467838768513356,0.2189619756117964,0.34945739049313584,0.20486890145623363,0.1433563704116139,0.10244668977673534
73,11,3,PX-003,negation to lock formation,0.6783667007271269,0.3467838768513356,0.2417299185126869,0.34945739049313584,0.20486890145623363,0.1433563704116139,0.10244668977673534
74,11,4,PX-004,lagged temporal recursion,0.6783667007271269,0.3467838768513356,0.2417299185126869,0.37157557431849003,0.2166869532402293,0.1433563704116139,0.10244668977673534
75,11,5,PX-005,false signal injection,0.6783667007271269,0.3467838768513356,0.2417299185126869,0.37157557431849003,0.23277586448333962,0.1433563704116139,0.10244668977673534
76,11,6,PX-006,signal to unstable utterance,0.6783667007271269,0.3467838768513356,0.2417299185126869,0.37157557431849003,0.23277586448333962,0.16110281289694336,0.10249618144504576
77,11,7,PX-007,silence feedback reset,0.6676288577013128,0.3432144323766166,0.2417299185126869,0.37157557431849003,0.22532176468030946,0.16110281289694336,0.11436660355621808
78,12,1,PX-001,amplify identity fracture,0.6971167843208245,0.3420368643089449,0.2417299185126869,0.37157557431849003,0.22532176468030946,0.16110281289694336,0.11436660355621808
79,12,2,PX-002,fracture to access recursion,0.6971167843208245,0.373708270054292,0.2417299185126869,0.378620996467929,0.22532176468030946,0.16110281289694336,0.11436660355621808
80,12,3,PX-003,negation to lock formation,0.7011234476958996,0.373708270054292,0.2645682010533815,0.378620996467929,0.22532176468030946,0.16110281289694336,0.11436660355621808
81,12,4,PX-004,lagged temporal recursion,0.7011234476958996,0.373708270054292,0.2645682010533815,0.3994659620492713,0.23770006814233394,0.16110281289694336,0.11436660355621808
82,12,5,PX-005,false signal injection,0.7011234476958996,0.373708270054292,0.2645682010533815,0.3994659620492713,0.2545123584644661,0.16110281289694336,0.11436660355621808
83,12,6,PX-006,signal to unstable utterance,0.7011234476958996,0.373708270054292,0.2645682010533815,0.3994659620492713,0.2545123584644661,0.17970749413385767,0.1152392843044763
84,12,7,PX-007,silence feedback reset,0.6885455341564417,0.36940089355880995,0.2645682010533815,0.3994659620492713,0.24538585291093254,0.17970749413385767,0.1280671118991735
85,13,1,PX-001,amplify identity fracture,0.7160436602185379,0.3679816503916784,0.2645682010533815,0.3994659620492713,0.24538585291093254,0.17970749413385767,0.1280671118991735
86,13,2,PX-002,fracture to access recursion,0.7160436602185379,0.3991120809124142,0.2645682010533815,0.4066563737356288,0.24538585291093254,0.17970749413385767,0.1280671118991735
87,13,3,PX-003,negation to lock formation,0.7201218650325891,0.3991120809124142,0.28724168068865114,0.4066563737356288,0.24538585291093254,0.17970749413385767,0.1280671118991735
88,13,4,PX-004,lagged temporal recursion,0.7201218650325891,0.3991120809124142,0.28724168068865114,0.426061453560627,0.2582463329263798,0.17970749413385767,0.1280671118991735
89,13,5,PX-005,false signal injection,0.7201218650325891,0.3991120809124142,0.28724168068865114,0.426061453560627,0.27570380563731617,0.17970749413385767,0.1280671118991735
90,13,6,PX-006,signal to unstable utterance,0.7201218650325891,0.3991120809124142,0.28724168068865114,0.426061453560627,0.27570380563731617,0.19894112620036247,0.12976481433086254
91,13,7,PX-007,silence feedback reset,0.7055240898198577,0.39396243333882025,0.28724168068865114,0.426061453560627,0.2646365251398508,0.19894112620036247,0.14336400502449986
92,14,1,PX-001,amplify identity fracture,0.7313445328723698,0.39226803237064073,0.28724168068865114,0.426061453560627,0.2646365251398508,0.19894112620036247,0.14336400502449986
93,14,2,PX-002,fracture to access recursion,0.7313445328723698,0.42269970096597365,0.28724168068865114,0.43333956311921007,0.2646365251398508,0.19894112620036247,0.14336400502449986
94,14,3,PX-003,negation to lock formation,0.7355022436641595,0.42269970096597365,0.3095199093651408,0.43333956311921007,0.2646365251398508,0.19894112620036247,0.14336400502449986
95,14,4,PX-004,lagged temporal recursion,0.7355022436641595,0.42269970096597365,0.3095199093651408,0.4511738657982981,0.2779075964086317,0.19894112620036247,0.14336400502449986
96,14,5,PX-005,false signal injection,0.7355022436641595,0.42269970096597365,0.3095199093651408,0.4511738657982981,0.29595879541035586,0.19894112620036247,0.14336400502449986
97,14,6,PX-006,signal to unstable utterance,0.7355022436641595,0.42269970096597365,0.3095199093651408,0.4511738657982981,0.29595879541035586,0.2185589909497784,0.1458721919983511
98,14,7,PX-007,silence feedback reset,0.7187375011489172,0.41661083703301927,0.3095199093651408,0.4511738657982981,0.2826955104233742,0.2185589909497784,0.16005226297744413
99,15,1,PX-001,amplify identity fracture,0.7431800889236785,0.41461045181557743,0.3095199093651408,0.4511738657982981,0.2826955104233742,0.2185589909497784,0.16005226297744413
100,15,2,PX-002,fracture to access recursion,0.7431800889236785,0.44422739917153675,0.3095199093651408,0.45848797398411184,0.2826955104233742,0.2185589909497784,0.16005226297744413
101,15,3,PX-003,negation to lock formation,0.7474327908927619,0.44422739917153675,0.33118164018206747,0.45848797398411184,0.2826955104233742,0.2185589909497784,0.16005226297744413
102,15,4,PX-004,lagged temporal recursion,0.7474327908927619,0.44422739917153675,0.33118164018206747,0.47465182229477243,0.29631430574808487,0.2185589909497784,0.16005226297744413
103,15,5,PX-005,false signal injection,0.7474327908927619,0.44422739917153675,0.33118164018206747,0.47465182229477243,0.31493214399608893,0.2185589909497784,0.16005226297744413
104,15,6,PX-006,signal to unstable utterance,0.7474327908927619,0.44422739917153675,0.33118164018206747,0.47465182229477243,0.31493214399608893,0.23830909426510608,0.16334104030325722
105,15,7,PX-007,silence feedback reset,0.7283942921407744,0.43711449208879005,0.33118164018206747,0.47465182229477243,0.2992439010701118,0.23830909426510608,0.17790955953369678
106,16,1,PX-001,amplify identity fracture,0.7517409472443264,0.4347814866861907,0.33118164018206747,0.47465182229477243,0.2992439010701118,0.23830909426510608,0.17790955953369678
107,16,2,PX-002,fracture to access recursion,0.7517409472443264,0.46350642735486197,0.33118164018206747,0.48195689000373854,0.2992439010701118,0.23830909426510608,0.17790955953369678
108,16,3,PX-003,negation to lock formation,0.7561105485557287,0.46350642735486197,0.35201949438699137,0.48195689000373854,0.2992439010701118,0.23830909426510608,0.17790955953369678
109,16,4,PX-004,lagged temporal recursion,0.7561105485557287,0.46350642735486197,0.35201949438699137,0.4963785162972628,0.31315751197703484,0.23830909426510608,0.17790955953369678
110,16,5,PX-005,false signal injection,0.7561105485557287,0.46350642735486197,0.35201949438699137,0.4963785162972628,0.33233539113138144,0.23830909426510608,0.17790955953369678
111,16,6,PX-006,signal to unstable utterance,0.7561105485557287,0.46350642735486197,0.35201949438699137,0.4963785162972628,0.33233539113138144,0.25794021213048723,0.18193534514018256
112,16,7,PX-007,silence feedback reset,0.7347368544706747,0.45530094444973934,0.35201949438699137,0.4963785162972628,0.3140316232838013,0.25794021213048723,0.19670068611440938
113,17,1,PX-001,amplify identity fracture,0.757246608370448,0.4526142042048853,0.35201949438699137,0.4963785162972628,0.3140316232838013,0.25794021213048723,0.19670068611440938
114,17,2,PX-002,fracture to access recursion,0.757246608370448,0.4804049248110938,0.35201949438699137,0.5036367835276068,0.3140316232838013,0.25794021213048723,0.19670068611440938
115,17,3,PX-003,negation to lock formation,0.761759933820396,0.4804049248110938,0.37184448131916614,0.5036367835276068,0.3140316232838013,0.25794021213048723,0.19670068611440938
116,17,4,PX-004,lagged temporal recursion,0.761759933820396,0.4804049248110938,0.37184448131916614,0.5162698683360416,0.3281974154249997,0.25794021213048723,0.19670068611440938
117,17,5,PX-005,false signal injection,0.761759933820396,0.4804049248110938,0.37184448131916614,0.5162698683360416,0.34794430332046916,0.25794021213048723,0.19670068611440938
118,17,6,PX-006,signal to unstable utterance,0.761759933820396,0.4804049248110938,0.37184448131916614,0.5162698683360416,0.34794430332046916,0.2772095521862707,0.2014084037570128
119,17,7,PX-007,silence feedback reset,0.7380372645423598,0.47105795648479915,0.37184448131916614,0.5162698683360416,0.3268828385237694,0.2772095521862707,0.21618263731649748
120,18,1,PX-001,amplify identity fracture,0.7599422940830124,0.46800291994394505,0.37184448131916614,0.5162698683360416,0.3268828385237694,0.2772095521862707,0.21618263731649748
121,18,2,PX-002,fracture to access recursion,0.7599422940830124,0.4948482513355349,0.37184448131916614,0.5234510586292082,0.3268828385237694,0.2772095521862707,0.21618263731649748
122,18,3,PX-003,negation to lock formation,0.764629301709439,0.4948482513355349,0.39049007891855886,0.5234510586292082,0.3268828385237694,0.2772095521862707,0.21618263731649748
123,18,4,PX-004,lagged temporal recursion,0.764629301709439,0.4948482513355349,0.39049007891855886,0.5342727849661664,0.3412679657425865,0.2772095521862707,0.21618263731649748
124,18,5,PX-005,false signal injection,0.764629301709439,0.4948482513355349,0.39049007891855886,0.5342727849661664,0.3616029230332153,0.2772095521862707,0.21618263731649748
125,18,6,PX-006,signal to unstable utterance,0.764629301709439,0.4948482513355349,0.39049007891855886,0.5342727849661664,0.3616029230332153,0.2958897355075082,0.22150827402156018
126,18,7,PX-007,silence feedback reset,0.7385911853483119,0.48433277236173383,0.39049007891855886,0.5342727849661664,0.3376970574212743,0.2958897355075082,0.236110070004537
127,19,1,PX-001,amplify identity fracture,0.760094145349189,0.4809020970180992,0.39049007891855886,0.5342727849661664,0.3376970574212743,0.2958897355075082,0.236110070004537
128,19,2,PX-002,fracture to access recursion,0.760094145349189,0.5068175451089604,0.39049007891855886,0.5413539466805828,0.3376970574212743,0.2958897355075082,0.236110070004537
129,19,3,PX-003,negation to lock formation,0.7649860130843565,0.5068175451089604,0.40781561936350874,0.5413539466805828,0.3376970574212743,0.2958897355075082,0.236110070004537
130,19,4,PX-004,lagged temporal recursion,0.7649860130843565,0.5068175451089604,0.40781561936350874,0.5503633205892527,0.35227734728982074,0.2958897355075082,0.236110070004537
131,19,5,PX-005,false signal injection,0.7649860130843565,0.5068175451089604,0.40781561936350874,0.5503633205892527,0.3732239872278376,0.2958897355075082,0.236110070004537
132,19,6,PX-006,signal to unstable utterance,0.7649860130843565,0.5068175451089604,0.40781561936350874,0.5503633205892527,0.3732239872278376,0.31377481831947135,0.24198342176459328
133,19,7,PX-007,silence feedback reset,0.7367105176393471,0.49512948341323404,0.40781561936350874,0.5503633205892527,0.34644612365938543,0.31377481831947135,0.25624083741382087
134,20,1,PX-001,amplify identity fracture,0.7579832993045602,0.49132331160949166,0.40781561936350874,0.5503633205892527,0.34644612365938543,0.31377481831947135,0.25624083741382087
135,20,2,PX-002,fracture to access recursion,0.7579832993045602,0.5163464788480656,0.40781561936350874,0.557328370074493,0.34644612365938543,0.31377481831947135,0.25624083741382087
136,20,3,PX-003,negation to lock formation,0.7631105293675853,0.5163464788480656,0.42370878111236815,0.557328370074493,0.34644612365938543,0.31377481831947135,0.25624083741382087
137,20,4,PX-004,lagged temporal recursion,0.7631105293675853,0.5163464788480656,0.42370878111236815,0.5645446271075897,0.3612045368359227,0.31377481831947135,0.25624083741382087
138,20,5,PX-005,false signal injection,0.7631105293675853,0.5163464788480656,0.42370878111236815,0.5645446271075897,0.3827858575256553,0.31377481831947135,0.25624083741382087
139,20,6,PX-006,signal to unstable utterance,0.7631105293675853,0.5163464788480656,0.42370878111236815,0.5645446271075897,0.3827858575256553,0.3306851210083845,0.2625882685471767
140,20,7,PX-007,silence feedback reset,0.7327154721297816,0.5035045712131226,0.42370878111236815,0.5645446271075897,0.35316758478848553,0.3306851210083845,0.27634131044876065
141,21,1,PX-001,amplify identity fracture,0.7538993707819814,0.49933039782234334,0.42370878111236815,0.5645446271075897,0.35316758478848553,0.3306851210083845,0.27634131044876065
142,21,2,PX-002,fracture to access recursion,0.7538993707819814,0.5235163551900404,0.42370878111236815,0.5713836673975263,0.35316758478848553,0.3306851210083845,0.27634131044876065
143,21,3,PX-003,negation to lock formation,0.7592900458355485,0.5235163551900404,0.43808705980930424,0.5713836673975263,0.35316758478848553,0.3306851210083845,0.27634131044876065
144,21,4,PX-004,lagged temporal recursion,0.7592900458355485,0.5235163551900404,0.43808705980930424,0.5768446444825064,0.36809245737218343,0.3306851210083845,0.27634131044876065
145,21,5,PX-005,false signal injection,0.7592900458355485,0.5235163551900404,0.43808705980930424,0.5768446444825064,0.3903264063967658,0.3306851210083845,0.27634131044876065
146,21,6,PX-006,signal to unstable utterance,0.7592900458355485,0.5235163551900404,0.43808705980930424,0.5768446444825064,0.3903264063967658,0.34647070569427346,0.2830883677748813
147,21,7,PX-007,silence feedback reset,0.7269266789377724,0.509560869425004,0.43808705980930424,0.5768446444825064,0.35795525408813184,0.34647070569427346,0.2961912295721102
148,22,1,PX-001,amplify identity fracture,0.7481338259888052,0.5050330456112992,0.43808705980930424,0.5768446444825064,0.35795525408813184,0.34647070569427346,0.2961912295721102
149,22,2,PX-002,fracture to access recursion,0.7481338259888052,0.5284498227579884,0.43808705980930424,0.5835531356611757,0.35795525408813184,0.34647070569427346,0.2961912295721102
150,22,3,PX-003,negation to lock formation,0.7538121258203354,0.5284498227579884,0.45089816874558475,0.5835531356611757,0.35795525408813184,0.34647070569427346,0.2961912295721102
151,22,4,PX-004,lagged temporal recursion,0.7538121258203354,0.5284498227579884,0.45089816874558475,0.5873135379855325,0.3730385169387927,0.34647070569427346,0.2961912295721102
152,22,5,PX-005,false signal injection,0.7538121258203354,0.5284498227579884,0.45089816874558475,0.5873135379855325,0.3959345428830927,0.34647070569427346,0.2961912295721102
153,22,6,PX-006,signal to unstable utterance,0.7538121258203354,0.5284498227579884,0.45089816874558475,0.5873135379855325,0.3959345428830927,0.3610134335669658,0.3032649804480229
154,22,7,PX-007,silence feedback reset,0.719657847301682,0.5134403104761835,0.45089816874558475,0.5873135379855325,0.36094794295935223,0.3610134335669658,0.3155878789330132
155,23,1,PX-001,amplify identity fracture,0.7409736652970789,0.508579244319927,0.45089816874558475,0.5873135379855325,0.36094794295935223,0.3610134335669658,0.3155878789330132
156,23,2,PX-002,fracture to access recursion,0.7409736652970789,0.5313035945595173,0.45089816874558475,0.5938913920063627,0.36094794295935223,0.3610134335669658,0.3155878789330132
157,23,3,PX-003,negation to lock formation,0.7469587199720134,0.5313035945595173,0.4621193966087525,0.5938913920063627,0.36094794295935223,0.3610134335669658,0.3155878789330132
158,23,4,PX-004,lagged temporal recursion,0.7469587199720134,0.5313035945595173,0.4621193966087525,0.5960209252631666,0.3761834788925001,0.3610134335669658,0.3155878789330132
159,23,5,PX-005,false signal injection,0.7469587199720134,0.5313035945595173,0.4621193966087525,0.5960209252631666,0.3997402061403199,0.3610134335669658,0.3155878789330132
160,23,6,PX-006,signal to unstable utterance,0.7469587199720134,0.5313035945595173,0.4621193966087525,0.5960209252631666,0.3997402061403199,0.3742276270825966,0.3229188781651506
161,23,7,PX-007,silence feedback reset,0.7112093573435391,0.5153158994985454,0.4621193966087525,0.5960209252631666,0.3623173908495553,0.3742276270825966,0.33434943420681346
162,24,1,PX-001,amplify identity fracture,0.7326957411507059,0.5101470321154921,0.4621193966087525,0.5960209252631666,0.3623173908495553,0.3742276270825966,0.33434943420681346
163,24,2,PX-002,fracture to access recursion,0.7326957411507059,0.5322606033858964,0.4621193966087525,0.6024715896454077,0.3623173908495553,0.3742276270825966,0.33434943420681346
164,24,3,PX-003,negation to lock formation,0.7390008607939275,0.5322606033858964,0.4717560184311485,0.6024715896454077,0.3623173908495553,0.3742276270825966,0.33434943420681346
165,24,4,PX-004,lagged temporal recursion,0.7390008607939275,0.5322606033858964,0.4717560184311485,0.6030529596388338,0.37769964623989083,0.3742276270825966,0.33434943420681346
166,24,5,PX-005,false signal injection,0.7390008607939275,0.5322606033858964,0.4717560184311485,0.6030529596388338,0.401903693055333,0.3742276270825966,0.33434943420681346
167,24,6,PX-006,signal to unstable utterance,0.7390008607939275,0.5322606033858964,0.4717560184311485,0.6030529596388338,0.401903693055333,0.3860594482994584,0.341873264189985
168,24,7,PX-007,silence feedback reset,0.7018630259863597,0.5153833828907133,0.4717560184311485,0.6030529596388338,0.36225634702753384,0.3860594482994584,0.35231740049102317
169,25,1,PX-001,amplify identity fracture,0.7235619381616613,0.5099360268792235,0.4717560184311485,0.6030529596388338,0.36225634702753384,0.3860594482994584,0.35231740049102317
