index,cycle,phase_index,step_id,operator_name,identity_split,access_recursion,contradiction_lock,temporal_feedback,false_signal,utterance_instability,silence_gain
29,5,1,PX-001,amplify identity fracture,0.369694484419019,0.1333553199348053,0.08893898771363161,0.14953153650534917,0.08564418859759589,0.056158698061439215,0.054743113466476985
30,5,2,PX-002,fracture to access recursion,0.369694484419019,0.15431854462301162,0.08893898771363161,0.15346882817137708,0.08564418859759589,0.056158698061439215,0.054743113466476985
31,5,3,PX-003,negation to lock formation,0.372929609351071,0.15431854462301162,0.10265259789358087,0.15346882817137708,0.08564418859759589,0.056158698061439215,0.054743113466476985
32,5,4,PX-004,lagged temporal recursion,0.372929609351071,0.15431854462301162,0.10265259789358087,0.17033328326156685,0.0918739976946145,0.056158698061439215,0.054743113466476985
33,5,5,PX-005,false signal injection,0.372929609351071,0.15431854462301162,0.10265259789358087,0.17033328326156685,0.0964577645937082,0.056158698061439215,0.054743113466476985
34,5,6,PX-006,signal to unstable utterance,0.372929609351071,0.15431854462301162,0.10265259789358087,0.17033328326156685,0.0964577645937082,0.06223420570694796,0.054743113466476985
35,5,7,PX-007,silence feedback reset,0.370847517352929,0.15351206922280836,0.10265259789358087,0.17033328326156685,0.09488947695003594,0.06223420570694796,0.058067148066531474
36,6,1,PX-001,amplify identity fracture,0.4105705370666259,0.15324464898120155,0.10265259789358087,0.17033328326156685,0.09488947695003594,0.06223420570694796,0.058067148066531474
37,6,2,PX-002,fracture to access recursion,0.4105705370666259,0.17605178382360248,0.10265259789358087,0.17471521242539303,0.09488947695003594,0.06223420570694796,0.058067148066531474
38,6,3,PX-003,negation to lock formation,0.41403622782097904,0.17605178382360248,0.11759475805996174,0.17471521242539303,0.09488947695003594,0.06223420570694796,0.058067148066531474
39,6,4,PX-004,lagged temporal recursion,0.41403622782097904,0.17605178382360248,0.11759475805996174,0.1929352685284085,0.10187458662253726,0.06223420570694796,0.058067148066531474
40,6,5,PX-005,false signal injection,0.41403622782097904,0.17605178382360248,0.11759475805996174,0.1929352685284085,0.10726343301250718,0.06223420570694796,0.058067148066531474
41,6,6,PX-006,signal to unstable utterance,0.41403622782097904,0.17605178382360248,0.11759475805996174,0.1929352685284085,0.10726343301250718,0.06926149028304807,0.058067148066531474
42,6,7,PX-007,silence feedback reset,0.4113153240096332,0.1750644956541758,0.11759475805996174,0.1929352685284085,0.10539201537774502,0.06926149028304807,0.062310465199128286
43,7,1,PX-001,amplify identity fracture,0.44857324856496794,0.17473724514925393,0.11759475805996174,0.1929352685284085,0.10539201537774502,0.06926149028304807,0.062310465199128286
44,7,2,PX-002,fracture to access recursion,0.44857324856496794,0.1990081294299112,0.11759475805996174,0.19775364180457897,0.10539201537774502,0.06926149028304807,0.062310465199128286
45,7,3,PX-003,negation to lock formation,0.4522568433080198,0.1990081294299112,0.1336023228276713,0.19775364180457897,0.10539201537774502,0.06926149028304807,0.062310465199128286
46,7,4,PX-004,lagged temporal recursion,0.4522568433080198,0.1990081294299112,0.1336023228276713,0.2167888300572323,0.11314965611158971,0.06926149028304807,0.062310465199128286
47,7,5,PX-005,false signal injection,0.4522568433080198,0.1990081294299112,0.1336023228276713,0.2167888300572323,0.11933578974604096,0.06926149028304807,0.062310465199128286
48,7,6,PX-006,signal to unstable utterance,0.4522568433080198,0.1990081294299112,0.1336023228276713,0.2167888300572323,0.11933578974604096,0.0772705495235812,0.062310465199128286
49,7,7,PX-007,silence feedback reset,0.4488198835984842,0.19779941328563452,0.1336023228276713,0.2167888300572323,0.11708082509267671,0.0772705495235812,0.06748558171630804
50,8,1,PX-001,amplify identity fracture,0.48378214306439177,0.19739895503157276,0.1336023228276713,0.2167888300572323,0.11708082509267671,0.0772705495235812,0.06748558171630804
51,8,2,PX-002,fracture to access recursion,0.48378214306439177,0.22279396227847048,0.1336023228276713,0.22202367165280146,0.11708082509267671,0.0772705495235812,0.06748558171630804
52,8,3,PX-003,negation to lock formation,0.48766710370530664,0.22279396227847048,0.1505163213057723,0.22202367165280146,0.11708082509267671,0.0772705495235812,0.06748558171630804
53,8,4,PX-004,lagged temporal recursion,0.48766710370530664,0.22279396227847048,0.1505163213057723,0.24143727982334906,0.1256076092484167,0.0772705495235812,0.06748558171630804
54,8,5,PX-005,false signal injection,0.48766710370530664,0.22279396227847048,0.1505163213057723,0.24143727982334906,0.13256303947913112,0.0772705495235812,0.06748558171630804
55,8,6,PX-006,signal to unstable utterance,0.48766710370530664,0.22279396227847048,0.1505163213057723,0.24143727982334906,0.13256303947913112,0.08626822784522307,0.06748558171630804
56,8,7,PX-007,silence feedback reset,0.48342389067784713,0.22131828766408573,0.1505163213057723,0.24143727982334906,0.12983138878237419,0.08626822784522307,0.0735943848594108
57,9,1,PX-001,amplify identity fracture,0.5162558199496325,0.22082965416692243,0.1505163213057723,0.24143727982334906,0.12983138878237419,0.08626822784522307,0.0735943848594108
58,9,2,PX-002,fracture to access recursion,0.5162558199496325,0.24704689111260453,0.1505163213057723,0.24705929667535592,0.12983138878237419,0.08626822784522307,0.0735943848594108
59,9,3,PX-003,negation to lock formation,0.5203236181503487,0.24704689111260453,0.16817972674286408,0.24705929667535592,0.12983138878237419,0.08626822784522307,0.0735943848594108
60,9,4,PX-004,lagged temporal recursion,0.5203236181503487,0.24704689111260453,0.16817972674286408,0.266497771829606,0.13910730862259657,0.08626822784522307,0.0735943848594108
61,9,5,PX-005,false signal injection,0.5203236181503487,0.24704689111260453,0.16817972674286408,0.266497771829606,0.1467908763775719,0.08626822784522307,0.0735943848594108
62,9,6,PX-006,signal to unstable utterance,0.5203236181503487,0.24704689111260453,0.16817972674286408,0.266497771829606,0.1467908763775719,0.09623861816532236,0.0735943848594108
63,9,7,PX-007,silence feedback reset,0.5151745839626911,0.24525418686282321,0.16817972674286408,0.266497771829606,0.14347694248864296,0.09623861816532236,0.0806281593707727
64,10,1,PX-001,amplify identity fracture,0.5460383293089851,0.24466095505288146,0.16817972674286408,0.266497771829606,0.14347694248864296,0.09623861816532236,0.0806281593707727
65,10,2,PX-002,fracture to access recursion,0.5460383293089851,0.27143367723230677,0.16817972674286408,0.2724706880411174,0.14347694248864296,0.09623861816532236,0.0806281593707727
66,10,3,PX-003,negation to lock formation,0.550270071877742,0.27143367723230677,0.18643611749491779,0.2724706880411174,0.14347694248864296,0.09623861816532236,0.0806281593707727
67,10,4,PX-004,lagged temporal recursion,0.550270071877742,0.27143367723230677,0.18643611749491779,0.2916471693701599,0.15346904349758145,0.09623861816532236,0.0806281593707727
68,10,5,PX-005,false signal injection,0.550270071877742,0.27143367723230677,0.18643611749491779,0.2916471693701599,0.16183206392170904,0.09623861816532236,0.0806281593707727
69,10,6,PX-006,signal to unstable utterance,0.550270071877742,0.27143367723230677,0.18643611749491779,0.2916471693701599,0.16183206392170904,0.10714398432134112,0.0806281593707727
70,10,7,PX-007,silence feedback reset,0.5441100798993245,0.26927005692398703,0.18643611749491779,0.2916471693701599,0.1578188028387072,0.10714398432134112,0.08856758635525551
71,11,1,PX-001,amplify identity fracture,0.5731653095207064,0.26855459895340206,0.18643611749491779,0.2916471693701599,0.1578188028387072,0.10714398432134112,0.08856758635525551
72,11,2,PX-002,fracture to access recursion,0.5731653095207064,0.2956488747124202,0.18643611749491779,0.297929880888412,0.1578188028387072,0.10714398432134112,0.08856758635525551
73,11,3,PX-003,negation to lock formation,0.5775431203774763,0.2956488747124202,0.205129102878401,0.297929880888412,0.1578188028387072,0.10714398432134112,0.08856758635525551
74,11,4,PX-004,lagged temporal recursion,0.5775431203774763,0.2956488747124202,0.205129102878401,0.31661112703631733,0.16848456035878848,0.10714398432134112,0.08856758635525551
75,11,5,PX-005,false signal injection,0.5775431203774763,0.2956488747124202,0.205129102878401,0.31661112703631733,0.17747528450643474,0.10714398432134112,0.08856758635525551
76,11,6,PX-006,signal to unstable utterance,0.5775431203774763,0.2956488747124202,0.205129102878401,0.31661112703631733,0.17747528450643474,0.11892613363329187,0.08856758635525551
77,11,7,PX-007,silence feedback reset,0.5702653935363196,0.29305767460235516,0.205129102878401,0.31661112703631733,0.17263603375616618,0.11892613363329187,0.09738279018332642
78,12,1,PX-001,amplify identity fracture,0.5976697092986444,0.2922015113812327,0.205129102878401,0.31661112703631733,0.17263603375616618,0.11892613363329187,0.09738279018332642
79,12,2,PX-002,fracture to access recursion,0.5976697092986444,0.3194141267673079,0.205129102878401,0.323159648839323,0.17263603375616618,0.11892613363329187,0.09738279018332642
80,12,3,PX-003,negation to lock formation,0.602177868592726,0.3194141267673079,0.2241024053258776,0.323159648839323,0.17263603375616618,0.11892613363329187,0.09738279018332642
81,12,4,PX-004,lagged temporal recursion,0.602177868592726,0.3194141267673079,0.2241024053258776,0.3411557464633188,0.18392643261619687,0.11892613363329187,0.09738279018332642
82,12,5,PX-005,false signal injection,0.602177868592726,0.3194141267673079,0.2241024053258776,0.3411557464633188,0.1934934895856645,0.11892613363329187,0.09738279018332642
83,12,6,PX-006,signal to unstable utterance,0.602177868592726,0.3194141267673079,0.2241024053258776,0.3411557464633188,0.1934934895856645,0.13150818756843896,0.09738279018332642
84,12,7,PX-007,silence feedback reset,0.5936779328819894,0.3163372059535409,0.2241024053258776,0.3411557464633188,0.1876946101598716,0.13150818756843896,0.10703349093498624
85,13,1,PX-001,amplify identity fracture,0.6195869272247905,0.3153214456895661,0.2241024053258776,0.3411557464633188,0.1876946101598716,0.13150818756843896,0.10703349093498624
86,13,2,PX-002,fracture to access recursion,0.6195869272247905,0.3424780158002076,0.2241024053258776,0.34792493664349716,0.1876946101598716,0.13150818756843896,0.10703349093498624
87,13,3,PX-003,negation to lock formation,0.6242127596775086,0.3424780158002076,0.24320049881416708,0.34792493664349716,0.1876946101598716,0.13150818756843896,0.10703349093498624
88,13,4,PX-004,lagged temporal recursion,0.6242127596775086,0.3424780158002076,0.24320049881416708,0.36508127516396527,0.19955690966168743,0.13150818756843896,0.10703349093498624
89,13,5,PX-005,false signal injection,0.6242127596775086,0.3424780158002076,0.24320049881416708,0.36508127516396527,0.20965185883350257,0.13150818756843896,0.10703349093498624
90,13,6,PX-006,signal to unstable utterance,0.6242127596775086,0.3424780158002076,0.24320049881416708,0.36508127516396527,0.20965185883350257,0.1447967063441944,0.10703349093498624
91,13,7,PX-007,silence feedback reset,0.6143922759885542,0.3388572569163438,0.24320049881416708,0.36508127516396527,0.20275611459094253,0.1447967063441944,0.11746930433228958
92,14,1,PX-001,amplify identity fracture,0.6389592200780067,0.33766309712920645,0.24320049881416708,0.36508127516396527,0.20275611459094253,0.1447967063441944,0.11746930433228958
93,14,2,PX-002,fracture to access recursion,0.6389592200780067,0.3646163329339507,0.24320049881416708,0.3720263272787897,0.20275611459094253,0.1447967063441944,0.11746930433228958
94,14,3,PX-003,negation to lock formation,0.643693723032087,0.3646163329339507,0.262269705660583,0.3720263272787897,0.20275611459094253,0.1447967063441944,0.11746930433228958
95,14,4,PX-004,lagged temporal recursion,0.643693723032087,0.3646163329339507,0.262269705660583,0.38821740469229876,0.2151362726749549,0.1447967063441944,0.11746930433228958
96,14,5,PX-005,false signal injection,0.643693723032087,0.3646163329339507,0.262269705660583,0.38821740469229876,0.225715374869659,0.1447967063441944,0.11746930433228958
97,14,6,PX-006,signal to unstable utterance,0.643693723032087,0.3646163329339507,0.262269705660583,0.38821740469229876,0.225715374869659,0.15868412309312413,0.11746930433228958
98,14,7,PX-007,silence feedback reset,0.6324640725578708,0.36039527189387444,0.262269705660583,0.38821740469229876,0.2175859058937584,0.15868412309312413,0.12863021753763726
99,15,1,PX-001,amplify identity fracture,0.6558392592386789,0.3590045402271771,0.262269705660583,0.38821740469229876,0.2175859058937584,0.15868412309312413,0.12863021753763726
100,15,2,PX-002,fracture to access recursion,0.6558392592386789,0.3856326121957989,0.262269705660583,0.3952951043020318,0.2175859058937584,0.15868412309312413,0.12863021753763726
101,15,3,PX-003,negation to lock formation,0.6606774649451856,0.3856326121957989,0.2811596520744425,0.3952951043020318,0.2175859058937584,0.15868412309312413,0.12863021753763726
102,15,4,PX-004,lagged temporal recursion,0.6606774649451856,0.3856326121957989,0.2811596520744425,0.4104197951435883,0.23043063518258,0.15868412309312413,0.12863021753763726
103,15,5,PX-005,false signal injection,0.6606774649451856,0.3856326121957989,0.2811596520744425,0.4104197951435883,0.24145593941389748,0.15868412309312413,0.12863021753763726
104,15,6,PX-006,signal to unstable utterance,0.6606774649451856,0.3856326121957989,0.2811596520744425,0.4104197951435883,0.24145593941389748,0.17305143726427055,0.1290851226596288
105,15,7,PX-007,silence feedback reset,0.6479267146530238,0.38074422461059065,0.2811596520744425,0.4104197951435883,0.23193356413875427,0.17305143726427055,0.14084757330079611
106,16,1,PX-001,amplify identity fracture,0.6702495500307207,0.3791354176080498,0.2811596520744425,0.4104197951435883,0.23193356413875427,0.17305143726427055,0.14084757330079611
107,16,2,PX-002,fracture to access recursion,0.6702495500307207,0.40533883373456264,0.2811596520744425,0.4175891877224728,0.23193356413875427,0.17305143726427055,0.14084757330079611
108,16,3,PX-003,negation to lock formation,0.675191212890582,0.40533883373456264,0.2997213717416709,0.4175891877224728,0.23193356413875427,0.17305143726427055,0.14084757330079611
109,16,4,PX-004,lagged temporal recursion,0.675191212890582,0.40533883373456264,0.2997213717416709,0.4315626086412035,0.2451923143255555,0.17305143726427055,0.14084757330079611
110,16,5,PX-005,false signal injection,0.675191212890582,0.40533883373456264,0.2997213717416709,0.4315626086412035,0.2566335757819267,0.17305143726427055,0.14084757330079611
111,16,6,PX-006,signal to unstable utterance,0.675191212890582,0.40533883373456264,0.2997213717416709,0.4315626086412035,0.2566335757819267,0.1877690823739245,0.14180188828114682
112,16,7,PX-007,silence feedback reset,0.6608218446834792,0.3997195574373064,0.2997213717416709,0.4315626086412035,0.24556501459457644,0.1877690823739245,0.15403508893434492
113,17,1,PX-001,amplify identity fracture,0.6822302237637562,0.39787243230994684,0.2997213717416709,0.4315626086412035,0.24556501459457644,0.1877690823739245,0.15403508893434492
114,17,2,PX-002,fracture to access recursion,0.6822302237637562,0.4235729354162862,0.2997213717416709,0.43878584947495014,0.24556501459457644,0.1877690823739245,0.15403508893434492
115,17,3,PX-003,negation to lock formation,0.6872797369903316,0.4235729354162862,0.31780953408365514,0.43878584947495014,0.24556501459457644,0.1877690823739245,0.15403508893434492
116,17,4,PX-004,lagged temporal recursion,0.6872797369903316,0.4235729354162862,0.31780953408365514,0.45153760668735876,0.2591912453030235,0.1877690823739245,0.15403508893434492
117,17,5,PX-005,false signal injection,0.6872797369903316,0.4235729354162862,0.31780953408365514,0.45153760668735876,0.2710257696606748,0.1877690823739245,0.15403508893434492
118,17,6,PX-006,signal to unstable utterance,0.6872797369903316,0.4235729354162862,0.31780953408365514,0.45153760668735876,0.2710257696606748,0.20269988210367818,0.155479993012999
119,17,7,PX-007,silence feedback reset,0.6712167058145068,0.4171664937596339,0.31780953408365514,0.45153760668735876,0.25827269855824714,0.20269988210367818,0.16805295882267912
120,18,1,PX-001,amplify identity fracture,0.6918457439532407,0.4150633118516942,0.31780953408365514,0.45153760668735876,0.25827269855824714,0.20269988210367818,0.16805295882267912
121,18,2,PX-002,fracture to access recursion,0.6918457439532407,0.44020285029174616,0.31780953408365514,0.4587806479517805,0.25827269855824714,0.20269988210367818,0.16805295882267912
122,18,3,PX-003,negation to lock formation,0.6970117226643053,0.44020285029174616,0.33528524170574586,0.4587806479517805,0.25827269855824714,0.20269988210367818,0.16805295882267912
123,18,4,PX-004,lagged temporal recursion,0.6970117226643053,0.44020285029174616,0.33528524170574586,0.47025421479842955,0.2722247141476091,0.20269988210367818,0.16805295882267912
124,18,5,PX-005,false signal injection,0.6970117226643053,0.44020285029174616,0.33528524170574586,0.47025421479842955,0.2844365886673192,0.20269988210367818,0.16805295882267912
125,18,6,PX-006,signal to unstable utterance,0.6970117226643053,0.44020285029174616,0.33528524170574586,0.47025421479842955,0.2844365886673192,0.2177024267352778,0.16997317335032575
126,18,7,PX-007,silence feedback reset,0.6792054323733516,0.43296238996324676,0.33528524170574586,0.47025421479842955,0.2698815182350991,0.2177024267352778,0.18275565265474808
127,19,1,PX-001,amplify identity fracture,0.6991850488357301,0.43058860023866596,0.33528524170574586,0.47025421479842955,0.2698815182350991,0.2177024267352778,0.18275565265474808
128,19,2,PX-002,fracture to access recursion,0.6991850488357301,0.4551280980466604,0.33528524170574586,0.4774872805484403,0.2698815182350991,0.2177024267352778,0.18275565265474808
129,19,3,PX-003,negation to lock formation,0.7044796747318334,0.4551280980466604,0.3520187993057559,0.4774872805484403,0.2698815182350991,0.2177024267352778,0.18275565265474808
130,19,4,PX-004,lagged temporal recursion,0.7044796747318334,0.4551280980466604,0.3520187993057559,0.4876396718425112,0.28412290770925863,0.2177024267352778,0.18275565265474808
131,19,5,PX-005,false signal injection,0.7044796747318334,0.4551280980466604,0.3520187993057559,0.4876396718425112,0.2967018984761053,0.2177024267352778,0.18275565265474808
132,19,6,PX-006,signal to unstable utterance,0.7044796747318334,0.4551280980466604,0.3520187993057559,0.4876396718425112,0.2967018984761053,0.23263453583706917,0.1851300592081437
133,19,7,PX-007,silence feedback reset,0.6849077768545168,0.4470179753545808,0.3520187993057559,0.4876396718425112,0.28025327257682214,0.23263453583706917,0.19799365221173598
134,20,1,PX-001,amplify identity fracture,0.7043604775979057,0.44436277370823835,0.3520187993057559,0.4876396718425112,0.28025327257682214,0.23263453583706917,0.19799365221173598
135,20,2,PX-002,fracture to access recursion,0.7043604775979057,0.4682806791016172,0.3520187993057559,0.4948375251149407,0.28025327257682214,0.23263453583706917,0.19799365221173598
136,20,3,PX-003,negation to lock formation,0.7097986530951953,0.4682806791016172,0.367892320560119,0.4948375251149407,0.28025327257682214,0.23263453583706917,0.19799365221173598
137,20,4,PX-004,lagged temporal recursion,0.7097986530951953,0.4682806791016172,0.367892320560119,0.503639117457484,0.294752976840515,0.23263453583706917,0.19799365221173598
138,20,5,PX-005,false signal injection,0.7097986530951953,0.4682806791016172,0.367892320560119,0.503639117457484,0.30769318947195107,0.23263453583706917,0.19799365221173598
139,20,6,PX-006,signal to unstable utterance,0.7097986530951953,0.4682806791016172,0.367892320560119,0.503639117457484,0.30769318947195107,0.2473566865221244,0.20079607689623571
140,20,7,PX-007,silence feedback reset,0.6884666378899382,0.4592777985768178,0.367892320560119,0.503639117457484,0.2892893408333535,0.2473566865221244,0.21361548809362202
141,21,1,PX-001,amplify identity fracture,0.7075056248158798,0.45633453304341126,0.367892320560119,0.503639117457484,0.2892893408333535,0.2473566865221244,0.21361548809362202
142,21,2,PX-002,fracture to access recursion,0.7075056248158798,0.47962514940886536,0.367892320560119,0.5107811323309891,0.2892893408333535,0.2473566865221244,0.21361548809362202
143,21,3,PX-003,negation to lock formation,0.7131039970892459,0.47962514940886536,0.38280204669522866,0.5107811323309891,0.2892893408333535,0.2473566865221244,0.21361548809362202
144,21,4,PX-004,lagged temporal recursion,0.7131039970892459,0.47962514940886536,0.38280204669522866,0.5182155102432388,0.3040213923083676,0.2473566865221244,0.21361548809362202
145,21,5,PX-005,false signal injection,0.7131039970892459,0.47962514940886536,0.38280204669522866,0.5182155102432388,0.31731980186747893,0.2473566865221244,0.21361548809362202
146,21,6,PX-006,signal to unstable utterance,0.7131039970892459,0.47962514940886536,0.38280204669522866,0.5182155102432388,0.31731980186747893,0.2617352798084165,0.21681561002785404
147,21,7,PX-007,silence feedback reset,0.6900446143590309,0.46971978795381664,0.38280204669522866,0.5182155102432388,0.2969314989813509,0.2617352798084165,0.22946997641473027
148,22,1,PX-001,amplify identity fracture,0.7087723206783835,0.4664861902939178,0.38280204669522866,0.5182155102432388,0.2969314989813509,0.2617352798084165,0.22946997641473027
149,22,2,PX-002,fracture to access recursion,0.7087723206783835,0.48915781710943285,0.38280204669522866,0.5252855697230367,0.2969314989813509,0.2617352798084165,0.22946997641473027
150,22,3,PX-003,negation to lock formation,0.714548243123889,0.48915781710943285,0.3966602665625679,0.5252855697230367,0.2969314989813509,0.2617352798084165,0.22946997641473027
151,22,4,PX-004,lagged temporal recursion,0.714548243123889,0.48915781710943285,0.3966602665625679,0.5313493067470751,0.3118744974058295,0.2617352798084165,0.22946997641473027
152,22,5,PX-005,false signal injection,0.714548243123889,0.48915781710943285,0.3966602665625679,0.5313493067470751,0.32552945460637317,0.2617352798084165,0.22946997641473027
153,22,6,PX-006,signal to unstable utterance,0.714548243123889,0.48915781710943285,0.3966602665625679,0.5313493067470751,0.32552945460637317,0.27564562111706403,0.23303431334140484
154,22,7,PX-007,silence feedback reset,0.6898198553070154,0.4783539011977844,0.3966602665625679,0.5313493067470751,0.3031608954949833,0.27564562111706403,0.24540854900121417
155,23,1,PX-001,amplify identity fracture,0.7083269699078691,0.4748321370937239,0.3966602665625679,0.5313493067470751,0.3031608954949833,0.27564562111706403,0.24540854900121417
156,23,2,PX-002,fracture to access recursion,0.7083269699078691,0.49690506754921865,0.3966602665625679,0.5383355538787101,0.3031608954949833,0.27564562111706403,0.24540854900121417
157,23,3,PX-003,negation to lock formation,0.7142974694645966,0.49690506754921865,0.4093967518931426,0.5383355538787101,0.3031608954949833,0.27564562111706403,0.24540854900121417
158,23,4,PX-004,lagged temporal recursion,0.7142974694645966,0.49690506754921865,0.4093967518931426,0.5430378652387421,0.31829729628399456,0.27564562111706403,0.24540854900121417
159,23,5,PX-005,false signal injection,0.7142974694645966,0.49690506754921865,0.4093967518931426,0.5430378652387421,0.33230711066929536,0.27564562111706403,0.24540854900121417
160,23,6,PX-006,signal to unstable utterance,0.7142974694645966,0.49690506754921865,0.4093967518931426,0.5430378652387421,0.33230711066929536,0.2889745045400457,0.24930147134212308
161,23,7,PX-007,silence feedback reset,0.6879814948875957,0.4852199069558916,0.4093967518931426,0.5430378652387421,0.30799534977041076,0.2889745045400457,0.2612875701670596
162,24,1,PX-001,amplify identity fracture,0.706346497560332,0.48141644904133585,0.4093967518931426,0.5430378652387421,0.30799534977041076,0.2889745045400457,0.2612875701670596
163,24,2,PX-002,fracture to access recursion,0.706346497560332,0.50292088481761,0.4093967518931426,0.5499323392730103,0.30799534977041076,0.2889745045400457,0.2612875701670596
164,24,3,PX-003,negation to lock formation,0.7125273113547222,0.50292088481761,0.42095965095189963,0.5499323392730103,0.30799534977041076,0.2889745045400457,0.2612875701670596
165,24,4,PX-004,lagged temporal recursion,0.7125273113547222,0.50292088481761,0.42095965095189963,0.5532945676490705,0.32331064632080786,0.2889745045400457,0.2612875701670596
166,24,5,PX-005,false signal injection,0.7125273113547222,0.50292088481761,0.42095965095189963,0.5532945676490705,0.33767233334335217,0.2889745045400457,0.2612875701670596
167,24,6,PX-006,signal to unstable utterance,0.7125273113547222,0.50292088481761,0.42095965095189963,0.5532945676490705,0.33767233334335217,0.30162231280510693,0.26547229667949246
168,24,7,PX-007,silence feedback reset,0.6847249562685753,0.49038440065317745,0.42095965095189963,0.5532945676490705,0.31148525266446914,0.30162231280510693,0.27697053890337375
169,25,1,PX-001,amplify identity fracture,0.7030141454676746,0.4863097397016159,0.42095965095189963,0.5532945676490705,0.31148525266446914,0.30162231280510693,0.27697053890337375
